SiteID,1574629,Site Timezone,-6,Data Timezone,0,Longitude,-90.558807373,Latitude,38.9483947754
Year,Month,Day,Hour,Minute,wind speed at 100m (m/s),relative humidity at 2m (%),air temperature at 100m (C),air pressure at 100m (Pa)
2009,6,24,16,30,1.06,49.6,30.240000000000002,98700
2009,6,24,17,30,0.92,47.07,31.01,98670
2009,6,24,18,30,0.79,45.27,31.75,98630
2009,6,24,19,30,0.8200000000000001,44.92,32.42,98580
2009,6,24,20,30,0.84,44.230000000000004,32.99,98520
2009,6,24,21,30,0.79,43.47,33.37,98490
2009,6,24,22,30,1.16,42.800000000000004,33.68,98440
2009,6,24,23,30,1.52,42.44,33.82,98420
2009,6,25,0,30,2.89,48.09,33.75,98400
2009,6,25,1,30,3.43,62.04,33.07,98410
2009,6,25,2,30,3.66,66.82000000000001,32.31,98410
2009,6,25,3,30,3.91,68.60000000000001,31.080000000000002,98500
2009,6,25,4,30,2.9,72.11,30.7,98440
2009,6,25,5,30,2.98,70.5,30.45,98470
2009,6,25,6,30,0.6,77.59,27.42,98510
2009,6,25,7,30,1.9000000000000001,77.59,27.990000000000002,98490
2009,6,25,8,30,2.52,79.8,27.560000000000002,98520
2009,6,25,9,30,3.2800000000000002,78.81,27.650000000000002,98540
2009,6,25,10,30,3.79,82.86,26.490000000000002,98570
2009,6,25,11,30,5.3,81.23,24.17,98580
2009,6,25,12,30,2.54,79.3,24.34,98580
2009,6,25,13,30,1.81,72.11,25.71,98590
2009,6,25,14,30,3.42,69.17,26.96,98610
2009,6,25,15,30,3.59,54.9,29.060000000000002,98590
2009,6,25,16,30,4.57,45.71,30.490000000000002,98550
2009,6,25,17,30,4.07,42.54,31.51,98500
2009,6,25,18,30,4.18,40.410000000000004,32.35,98460
2009,6,25,19,30,4.13,40.36,32.97,98410
2009,6,25,20,30,4.0600000000000005,40.02,33.45,98360
2009,6,25,21,30,4.5,38.44,33.72,98300
2009,6,25,22,30,4.59,39.63,33.86,98280
2009,6,25,23,30,5.37,41.21,33.9,98240
2009,6,26,0,30,5.39,52.44,33.75,98220
2009,6,26,1,30,5.9,55.410000000000004,33.57,98220
2009,6,26,2,30,4.76,59.99,32.56,98220
2009,6,26,3,30,5.71,64.33,31.89,98240
2009,6,26,4,30,6.43,67.92,30.88,98240
2009,6,26,5,30,5.22,77.18,29.900000000000002,98240
2009,6,26,6,30,4.8,79.33,29.01,98250
2009,6,26,7,30,3.0300000000000002,84.27,27.94,98280
2009,6,26,8,30,3.02,82.71000000000001,27.740000000000002,98320
2009,6,26,9,30,3.72,85.87,26.91,98310
2009,6,26,10,30,2.9,92.94,26.650000000000002,98340
2009,6,26,11,30,1.7,86.38,25.3,98350
2009,6,26,12,30,0.97,76.60000000000001,24.82,98390
2009,6,26,13,30,0.98,70.55,26.28,98420
2009,6,26,14,30,0.8,63.03,28.16,98420
2009,6,26,15,30,1.31,57.15,29.36,98440
2009,6,26,16,30,2.7600000000000002,53.92,30.23,98410
2009,6,26,17,30,3.58,52.980000000000004,30.96,98390
2009,6,26,18,30,3.27,50.13,31.8,98350
2009,6,26,19,30,4.43,53.1,32.21,98330
2009,6,26,20,30,3.23,43.93,32.81,98310
2009,6,26,21,30,3.31,42.910000000000004,33.1,98290
2009,6,26,22,30,3.22,41.92,33.09,98270
2009,6,26,23,30,3.49,42.730000000000004,32.99,98260
2009,6,27,0,30,4.93,54.26,32.55,98260
2009,6,27,1,30,5.94,60.71,32.1,98270
2009,6,27,2,30,5.87,59.93,31.68,98280
2009,6,27,3,30,7.62,61.03,31.080000000000002,98300
2009,6,27,4,30,6.65,66.85,30.29,98310
2009,6,27,5,30,5.3,71.60000000000001,28.7,98310
2009,6,27,6,30,4.05,70.72,27.5,98360
2009,6,27,7,30,7.94,69.13,25.6,98410
2009,6,27,8,30,7.11,70.29,24.95,98400
2009,6,27,9,30,7.97,67.21000000000001,24.61,98410
2009,6,27,10,30,7.22,73.24,23.96,98410
2009,6,27,11,30,7.07,68.49,23.45,98440
2009,6,27,12,30,5.24,61.7,23.19,98430
2009,6,27,13,30,3.66,55.19,24.650000000000002,98460
2009,6,27,14,30,2.44,52.33,26.650000000000002,98450
2009,6,27,15,30,2.65,50.83,28.73,98460
2009,6,27,16,30,2.42,47.58,30.72,98430
2009,6,27,17,30,2.5100000000000002,46.910000000000004,31.84,98380
2009,6,27,18,30,3.24,42.52,32.83,98340
2009,6,27,19,30,3.35,40.800000000000004,33.7,98290
2009,6,27,20,30,3.13,38.11,34.53,98260
2009,6,27,21,30,2.99,37.07,35.01,98240
2009,6,27,22,30,3.2600000000000002,36.1,35.34,98190
2009,6,27,23,30,3.8000000000000003,38.910000000000004,35.35,98170
2009,6,28,0,30,4.46,54.44,35.51,98140
2009,6,28,1,30,5.25,49.17,35.47,98140
2009,6,28,2,30,4.48,52.79,34.57,98140
2009,6,28,3,30,6.65,53.65,34,98160
2009,6,28,4,30,7.13,56.27,33.54,98170
2009,6,28,5,30,10.99,54.65,29.32,98290
2009,6,28,6,30,10.27,66.48,25.810000000000002,98370
2009,6,28,7,30,8.77,74.17,24.28,98470
2009,6,28,8,30,7.99,93.79,21.18,98550
2009,6,28,9,30,2.97,92.32000000000001,21.41,98500
2009,6,28,10,30,6.38,94.48,21.53,98550
2009,6,28,11,30,7.5200000000000005,91.34,21.580000000000002,98580
2009,6,28,12,30,5.8,82.3,22.22,98620
2009,6,28,13,30,6.21,64.24,23.01,98640
2009,6,28,14,30,7.91,51.34,23.62,98640
2009,6,28,15,30,8.64,44.07,24.57,98640
2009,6,28,16,30,8.950000000000001,38.2,25.6,98640
2009,6,28,17,30,8.47,35,26.35,98610
2009,6,28,18,30,8.24,32.33,26.88,98570
2009,6,28,19,30,8.15,29.650000000000002,27.35,98530
2009,6,28,20,30,8.46,29.48,27.61,98490
2009,6,28,21,30,8.07,27.42,27.89,98470
2009,6,28,22,30,7.99,27.79,27.95,98420
2009,6,28,23,30,6.33,33.5,27.650000000000002,98380
2009,6,29,0,30,9.17,44.83,27.580000000000002,98320
2009,6,29,1,30,9.02,56.33,26.97,98320
2009,6,29,2,30,7.8,60.69,26.67,98300
2009,6,29,3,30,7.8500000000000005,55.86,25.98,98280
2009,6,29,4,30,7.78,57.36,25.37,98230
2009,6,29,5,30,8.94,58.13,25.060000000000002,98210
2009,6,29,6,30,8.31,66.96000000000001,23.37,98240
2009,6,29,7,30,9.59,66.09,22.1,98200
2009,6,29,8,30,10.71,59.99,21.81,98200
2009,6,29,9,30,9.85,72.65,20.12,98190
2009,6,29,10,30,9.98,70.89,19.59,98200
2009,6,29,11,30,9.94,61.43,18.62,98210
2009,6,29,12,30,8.92,53.89,18.94,98190
2009,6,29,13,30,7.32,50.63,20.48,98170
2009,6,29,14,30,6.5,46.71,22.61,98160
2009,6,29,15,30,6.36,40.550000000000004,24.98,98140
2009,6,29,16,30,8.790000000000001,34.08,26.54,98100
2009,6,29,17,30,10.23,30.35,27.580000000000002,98060
2009,6,29,18,30,10.99,30.09,28.16,98030
2009,6,29,19,30,11.22,30.55,28.650000000000002,97960
2009,6,29,20,30,11.78,29.73,29.13,97950
2009,6,29,21,30,10.65,32.32,29.35,97920
2009,6,29,22,30,11.84,31.84,29.19,97900
2009,6,29,23,30,9.290000000000001,38.18,28.830000000000002,97860
2009,6,30,0,30,10.16,49.57,28.25,97850
2009,6,30,1,30,7.5,66.23,27.63,97870
2009,6,30,2,30,9.92,66.09,26.8,97870
2009,6,30,3,30,8.74,75.82000000000001,25.88,97870
2009,6,30,4,30,8.15,78.92,23.97,97880
2009,6,30,5,30,7.3,82.37,22.78,97910
2009,6,30,6,30,6.0600000000000005,84.02,22,97930
2009,6,30,7,30,6.3,83.7,21.22,97970
2009,6,30,8,30,5.8500000000000005,86.79,20.150000000000002,97980
2009,6,30,9,30,6.78,88.26,20.25,97960
2009,6,30,10,30,4.29,88.75,18.44,97990
2009,6,30,11,30,5.09,83.85000000000001,18.28,98010
2009,6,30,12,30,3.75,76.84,17.93,98030
2009,6,30,13,30,3.3000000000000003,68.71000000000001,19.46,98050
2009,6,30,14,30,4.33,60.79,20.96,98040
2009,6,30,15,30,4.36,55.79,22.31,98060
2009,6,30,16,30,5.84,51.07,23.36,98030
2009,6,30,17,30,6.17,47,24.400000000000002,97980
2009,6,30,18,30,6.32,43.62,25.23,97960
2009,6,30,19,30,7.49,39.54,25.94,97920
2009,6,30,20,30,8.99,36.9,26.29,97900
2009,6,30,21,30,8.46,38.93,26.39,97880
2009,6,30,22,30,9.25,40.95,26.12,97870
2009,6,30,23,30,9.28,44.22,25.62,97880
2009,7,1,0,30,8.14,52.24,24.64,97910
2009,7,1,1,30,10.31,58.21,23.64,97910
2009,7,1,2,30,8.61,66.36,22.490000000000002,97950
2009,7,1,3,30,6.0600000000000005,82.45,21.01,97960
2009,7,1,4,30,5.04,84.94,20.12,97940
2009,7,1,5,30,4.51,88.35000000000001,19.34,97960
2009,7,1,6,30,3.2600000000000002,90.24,18.990000000000002,97980
2009,7,1,7,30,3,91.69,17.990000000000002,98030
2009,7,1,8,30,3.39,91.87,17.650000000000002,98040
2009,7,1,9,30,3.69,91.31,17.21,98070
2009,7,1,10,30,3.73,91.42,17.580000000000002,98120
2009,7,1,11,30,3.7,88.38,17.580000000000002,98140
2009,7,1,12,30,3.43,78.25,17.44,98150
2009,7,1,13,30,4.53,67.49,19.46,98180
2009,7,1,14,30,5.54,61.21,21.04,98200
2009,7,1,15,30,6.79,58.02,21.91,98230
2009,7,1,16,30,7.08,56.620000000000005,22.53,98230
2009,7,1,17,30,7.05,56.13,22.85,98240
2009,7,1,18,30,7.04,53.870000000000005,23.39,98240
2009,7,1,19,30,6.75,53.84,23.900000000000002,98240
2009,7,1,20,30,6.97,54.45,24.240000000000002,98250
2009,7,1,21,30,7.05,53.43,24.28,98260
2009,7,1,22,30,7.36,55.63,24.11,98270
2009,7,1,23,30,7.140000000000001,57.370000000000005,24.02,98280
2009,7,2,0,30,6.82,64.01,23.6,98290
2009,7,2,1,30,5.51,81.77,22.89,98330
2009,7,2,2,30,6.18,82.68,22.39,98360
2009,7,2,3,30,5.47,84.47,21.32,98390
2009,7,2,4,30,4.1,85.61,20.66,98390
2009,7,2,5,30,2.88,85.39,20.14,98440
2009,7,2,6,30,1.9100000000000001,86.95,19.8,98490
2009,7,2,7,30,1.61,92.18,18.54,98540
2009,7,2,8,30,2.24,92.49,18.35,98610
2009,7,2,9,30,3.6,92.63,17.87,98610
2009,7,2,10,30,3.6,93.12,17.53,98690
2009,7,2,11,30,3.77,89.24,17.96,98730
2009,7,2,12,30,3.13,80.96000000000001,17.93,98780
2009,7,2,13,30,3,69.49,18.72,98830
2009,7,2,14,30,3.81,63.93,19.87,98850
2009,7,2,15,30,3.13,63.730000000000004,20.91,98900
2009,7,2,16,30,5.0600000000000005,57.99,21.990000000000002,98890
2009,7,2,17,30,5.68,55.730000000000004,22.85,98900
2009,7,2,18,30,5.9,52.980000000000004,23.64,98890
2009,7,2,19,30,6.1000000000000005,51.68,24.21,98870
2009,7,2,20,30,6.49,48.38,24.75,98870
2009,7,2,21,30,6.2,47.660000000000004,25.080000000000002,98860
2009,7,2,22,30,6.2,48.94,25.25,98860
2009,7,2,23,30,5.03,53.95,25.16,98860
2009,7,3,0,30,4.83,63.07,24.830000000000002,98880
2009,7,3,1,30,4.3100000000000005,76.59,24.38,98910
2009,7,3,2,30,3.92,82.7,23.53,98940
2009,7,3,3,30,3.6,81.93,23.240000000000002,98950
2009,7,3,4,30,2.42,85.81,22.06,98980
2009,7,3,5,30,1.54,87.60000000000001,21.55,99010
2009,7,3,6,30,1.69,89.09,21.11,99030
2009,7,3,7,30,0.72,90.63,20.150000000000002,99100
2009,7,3,8,30,1.07,92.2,19.87,99130
2009,7,3,9,30,0.7000000000000001,92.46000000000001,19.31,99150
2009,7,3,10,30,1.31,93.49,18.57,99190
2009,7,3,11,30,0.6900000000000001,94.17,18.18,99230
2009,7,3,12,30,0.38,85.94,18.39,99260
2009,7,3,13,30,0.76,78.29,19.64,99290
2009,7,3,14,30,0.8200000000000001,68.02,21.59,99310
2009,7,3,15,30,1.1400000000000001,61.17,22.7,99300
2009,7,3,16,30,0.92,57.21,23.54,99290
2009,7,3,17,30,0.97,54.04,24.39,99260
2009,7,3,18,30,1.1,50.620000000000005,25.27,99200
2009,7,3,19,30,0.97,48.300000000000004,26.080000000000002,99140
2009,7,3,20,30,1.33,46.06,26.75,99120
2009,7,3,21,30,1.25,43.7,27.28,99100
2009,7,3,22,30,0.9400000000000001,47.4,27.5,99070
2009,7,3,23,30,1.23,60.77,27.490000000000002,99050
2009,7,4,0,30,2.29,59.39,27.16,99000
2009,7,4,1,30,5.98,60.77,26.29,98980
2009,7,4,2,30,9.07,53.42,23.75,99000
2009,7,4,3,30,7.3,54.85,23.68,98950
2009,7,4,4,30,6.61,60.59,23.63,98900
2009,7,4,5,30,7.34,60.96,23.92,98870
2009,7,4,6,30,7.2,54.75,23.57,98850
2009,7,4,7,30,8.17,56.71,23.52,98790
2009,7,4,8,30,8.45,61.54,23.28,98770
2009,7,4,9,30,9.13,58.51,23.14,98710
2009,7,4,10,30,9.38,60.050000000000004,23.2,98680
2009,7,4,11,30,10.48,81.55,19.36,98810
2009,7,4,12,30,12.61,92.93,18.44,99000
2009,7,4,13,30,12.06,92.07000000000001,18.5,98680
2009,7,4,14,30,7.140000000000001,87.02,19.46,98800
2009,7,4,15,30,9.040000000000001,94.46000000000001,18.64,98690
2009,7,4,16,30,7.0600000000000005,95.52,18.34,98770
2009,7,4,17,30,7.57,97.65,18.2,98580
2009,7,4,18,30,7.140000000000001,97.04,18.79,98560
2009,7,4,19,30,5.37,93.23,20.46,98430
2009,7,4,20,30,4.84,93.69,21.59,98370
2009,7,4,21,30,5.57,84.77,23.240000000000002,98310
2009,7,4,22,30,5.79,80.15,23.94,98290
2009,7,4,23,30,5.69,83.85000000000001,23.830000000000002,98250
2009,7,5,0,30,4.29,86.64,23.86,98250
2009,7,5,1,30,5.21,86.73,23.89,98260
2009,7,5,2,30,5.13,89.66,23.55,98270
2009,7,5,3,30,2.66,96.35000000000001,22.95,98250
2009,7,5,4,30,1.79,96.10000000000001,22.67,98200
2009,7,5,5,30,3.92,97.25,21.85,98180
2009,7,5,6,30,5.72,97.42,21.03,98220
2009,7,5,7,30,6.71,97.15,20.53,98240
2009,7,5,8,30,6.98,96.84,20.13,98280
2009,7,5,9,30,6.08,95.75,19.71,98310
2009,7,5,10,30,6.43,94.3,19,98370
2009,7,5,11,30,5.76,94.36,18.51,98400
2009,7,5,12,30,5.48,94.03,18.28,98450
2009,7,5,13,30,6.38,92.82000000000001,18,98500
2009,7,5,14,30,5.41,90.97,18.54,98530
2009,7,5,15,30,5.08,89.01,19.150000000000002,98580
2009,7,5,16,30,5.12,84.46000000000001,19.87,98610
2009,7,5,17,30,5.37,80.63,21.07,98620
2009,7,5,18,30,8.58,79.57000000000001,21.42,98610
2009,7,5,19,30,4.66,77.34,22.2,98590
2009,7,5,20,30,2.98,75.67,22.61,98570
2009,7,5,21,30,5.1000000000000005,78.53,22.46,98590
2009,7,5,22,30,5.3500000000000005,67.14,23.81,98560
2009,7,5,23,30,7.390000000000001,60.59,24.78,98550
2009,7,6,0,30,4.0600000000000005,73.82000000000001,24.63,98550
2009,7,6,1,30,5.03,73.73,24.29,98560
2009,7,6,2,30,5.64,83.79,24.25,98570
2009,7,6,3,30,4.78,85.02,23.62,98560
2009,7,6,4,30,3.44,83.03,23.150000000000002,98580
2009,7,6,5,30,4,85.24,22.21,98600
2009,7,6,6,30,4.36,85.15,22.580000000000002,98600
2009,7,6,7,30,4.51,87.49,22.12,98620
2009,7,6,8,30,3.86,88.99,20.740000000000002,98650
2009,7,6,9,30,3.5500000000000003,90.12,20.16,98670
2009,7,6,10,30,4.09,90.93,20.240000000000002,98680
2009,7,6,11,30,3.8200000000000003,89.84,19.88,98680
2009,7,6,12,30,3.65,79.9,19.52,98700
2009,7,6,13,30,2.63,72.81,20.26,98710
2009,7,6,14,30,2.2,66.46000000000001,22.22,98720
2009,7,6,15,30,2,59.050000000000004,23.98,98710
2009,7,6,16,30,3.5,46.32,25.28,98690
2009,7,6,17,30,3.48,42.08,25.87,98660
2009,7,6,18,30,3.5100000000000002,41.07,26.35,98630
2009,7,6,19,30,3.88,40.85,26.69,98580
2009,7,6,20,30,3.7800000000000002,39.01,27.07,98560
2009,7,6,21,30,3.9,42.15,27.11,98520
2009,7,6,22,30,3.37,44.49,27.060000000000002,98510
2009,7,6,23,30,2.96,49.56,26.94,98460
2009,7,7,0,30,2.37,64.9,26.88,98460
2009,7,7,1,30,3.04,70.56,26.52,98450
2009,7,7,2,30,1.53,78.94,26.16,98440
2009,7,7,3,30,1.07,73.99,25.87,98460
2009,7,7,4,30,0.9400000000000001,72.16,24.91,98450
2009,7,7,5,30,2,78.93,23.84,98460
2009,7,7,6,30,2.98,87.43,23.150000000000002,98470
2009,7,7,7,30,3.25,88.03,23.03,98470
2009,7,7,8,30,3.95,91.7,21.81,98480
2009,7,7,9,30,4.34,92.01,21.29,98490
2009,7,7,10,30,3.96,92.19,20.89,98500
2009,7,7,11,30,3.34,87.21000000000001,21.01,98520
2009,7,7,12,30,2.64,80.29,19.82,98520
2009,7,7,13,30,2.16,72.71000000000001,21.3,98550
2009,7,7,14,30,2.33,66.68,23.62,98540
2009,7,7,15,30,2.66,57.6,25.39,98530
2009,7,7,16,30,1.46,53.33,26.23,98520
2009,7,7,17,30,0.5,51.71,26.82,98480
2009,7,7,18,30,3.25,56.06,26.900000000000002,98450
2009,7,7,19,30,0.77,47.47,27.69,98390
2009,7,7,20,30,1.59,46.71,28.330000000000002,98370
2009,7,7,21,30,8.8,60.39,25.78,98330
2009,7,7,22,30,1.68,46.45,27.89,98310
2009,7,7,23,30,1.46,49.35,28.02,98280
2009,7,8,0,30,3.96,65.42,27.51,98310
2009,7,8,1,30,3.56,73.54,27.46,98310
2009,7,8,2,30,8.22,81.7,22.22,98350
2009,7,8,3,30,6.92,85.68,22.84,98360
2009,7,8,4,30,4.88,89.72,22.82,98320
2009,7,8,5,30,3.34,91,22.92,98350
2009,7,8,6,30,2.64,92.69,23.28,98350
2009,7,8,7,30,1.6600000000000001,93.85000000000001,22.23,98400
2009,7,8,8,30,1.42,95.01,21.61,98420
2009,7,8,9,30,0.71,95.79,21.48,98420
2009,7,8,10,30,2.07,96.74000000000001,21.88,98410
2009,7,8,11,30,2.64,95.05,21.77,98440
2009,7,8,12,30,2,87.29,21.26,98470
2009,7,8,13,30,2.66,77.25,22.3,98470
2009,7,8,14,30,2.43,69.57000000000001,24.23,98500
2009,7,8,15,30,1.87,57.5,26.16,98490
2009,7,8,16,30,2.54,46.25,27.82,98490
2009,7,8,17,30,1.72,45.36,28.37,98470
2009,7,8,18,30,2.02,42.76,29.02,98430
2009,7,8,19,30,2.4,38.37,29.52,98390
2009,7,8,20,30,3.24,37.9,30.07,98360
2009,7,8,21,30,5,38.76,30.19,98330
2009,7,8,22,30,4.5600000000000005,40.69,30.3,98360
2009,7,8,23,30,9.97,73,23.76,98440
2009,7,9,0,30,8.99,82.87,21.31,98520
2009,7,9,1,30,9.18,85.68,21.29,98520
2009,7,9,2,30,7.08,90.08,21.150000000000002,98520
2009,7,9,3,30,6.57,90.39,21.37,98560
2009,7,9,4,30,5.98,89.99,21.72,98560
2009,7,9,5,30,3.47,95.42,20.72,98610
2009,7,9,6,30,3.8200000000000003,96.51,20.42,98660
2009,7,9,7,30,4.72,97.21000000000001,20.02,98700
2009,7,9,8,30,3.92,97.26,20,98700
2009,7,9,9,30,4.2700000000000005,96.76,20.080000000000002,98750
2009,7,9,10,30,4.8500000000000005,96.83,19.73,98770
2009,7,9,11,30,4.0600000000000005,95.72,19.490000000000002,98800
2009,7,9,12,30,1.68,91.51,19.75,98820
2009,7,9,13,30,1.9000000000000001,89.65,20.57,98860
2009,7,9,14,30,1.74,81.66,22.150000000000002,98880
2009,7,9,15,30,1.2,74.13,23.8,98920
2009,7,9,16,30,0.8200000000000001,67.4,25.310000000000002,98920
2009,7,9,17,30,1.3900000000000001,58.06,26.69,98940
2009,7,9,18,30,1.24,52.76,27.82,98920
2009,7,9,19,30,1.42,50.65,28.66,98890
2009,7,9,20,30,1.05,48.43,29.38,98880
2009,7,9,21,30,0.4,48.120000000000005,29.810000000000002,98860
2009,7,9,22,30,0.88,48.43,30.07,98830
2009,7,9,23,30,1.23,50.26,30.14,98810
2009,7,10,0,30,2.64,64.81,30.04,98790
2009,7,10,1,30,4.49,76.71000000000001,29.38,98810
2009,7,10,2,30,6.24,76.58,29.02,98830
2009,7,10,3,30,7.28,80.07000000000001,27.77,98840
2009,7,10,4,30,7.19,81.21000000000001,26.580000000000002,98850
2009,7,10,5,30,7.1000000000000005,85.18,26.01,98880
2009,7,10,6,30,7.92,83.31,25.67,98900
2009,7,10,7,30,6.45,88.69,25.42,98930
2009,7,10,8,30,6.17,90.37,25.17,98940
2009,7,10,9,30,6.3100000000000005,89.21000000000001,25.8,98970
2009,7,10,10,30,6.54,88.36,25.310000000000002,99010
2009,7,10,11,30,7.28,85.27,24.54,99020
2009,7,10,12,30,6.21,64.59,24.37,98980
2009,7,10,13,30,3.97,56.69,25.7,99000
2009,7,10,14,30,4.82,52.410000000000004,27.13,99040
2009,7,10,15,30,8.11,61.81,25.54,99340
2009,7,10,16,30,2.08,91.67,21.54,99250
2009,7,10,17,30,4.09,83.07000000000001,23.26,99200
2009,7,10,18,30,5.22,63.64,26.150000000000002,99100
2009,7,10,19,30,5.98,79.58,24.3,99090
2009,7,10,20,30,6.09,80.79,23.68,99190
2009,7,10,21,30,5.75,89.9,22.91,99320
2009,7,10,22,30,6.83,83.21000000000001,24.18,99070
2009,7,10,23,30,8.39,71.85000000000001,26.19,98960
2009,7,11,0,30,8.91,70.67,27.42,98900
2009,7,11,1,30,10.49,69.09,27.21,98860
2009,7,11,2,30,10.51,76.3,27.36,98890
2009,7,11,3,30,9.05,79.39,26.94,98900
2009,7,11,4,30,8.620000000000001,80.54,26.57,98870
2009,7,11,5,30,7.05,81.07000000000001,26.39,98860
2009,7,11,6,30,6.61,72.65,26.7,98870
2009,7,11,7,30,7.15,73.84,27.18,98890
2009,7,11,8,30,7.79,75.68,26.71,98930
2009,7,11,9,30,7.38,68.91,26.060000000000002,98900
2009,7,11,10,30,4.98,75.29,26.1,98890
2009,7,11,11,30,2.65,73.04,25.63,98910
2009,7,11,12,30,3.95,71.85000000000001,25.36,98930
2009,7,11,13,30,4.5600000000000005,67.32000000000001,25.89,98950
2009,7,11,14,30,3.74,63.03,27.11,98960
2009,7,11,15,30,2.56,61.13,28.060000000000002,98950
2009,7,11,16,30,2.83,61.01,28.84,99000
2009,7,11,17,30,2.73,61.44,29.42,99020
2009,7,11,18,30,2.91,62.13,29.79,99020
2009,7,11,19,30,2.16,61.050000000000004,30.59,99010
2009,7,11,20,30,4.01,60.5,30.93,98980
2009,7,11,21,30,5.47,59.370000000000005,31.11,98930
2009,7,11,22,30,6.8500000000000005,64.87,30.21,98950
2009,7,11,23,30,7.75,77.69,28.2,98970
2009,7,12,0,30,7.3100000000000005,80.64,26.93,99010
2009,7,12,1,30,6.11,89.26,25.84,99020
2009,7,12,2,30,6.15,92.89,25.43,99060
2009,7,12,3,30,5.82,93.71000000000001,25.87,99070
2009,7,12,4,30,5.0200000000000005,96.04,25.02,99040
2009,7,12,5,30,3.92,96.19,24.36,99050
2009,7,12,6,30,3.67,96.65,24.55,99160
2009,7,12,7,30,2.22,98.4,24.03,99170
2009,7,12,8,30,2.45,99.03,23.53,99150
2009,7,12,9,30,2.38,98.83,22.51,99160
2009,7,12,10,30,2.7,98.92,21.95,99170
2009,7,12,11,30,3.74,98.84,21.79,99170
2009,7,12,12,30,4.3500000000000005,98.75,21.41,99180
2009,7,12,13,30,4.89,98.59,21.39,99180
2009,7,12,14,30,4.0600000000000005,97.81,21.78,99190
2009,7,12,15,30,2.9,93.52,22.27,99180
2009,7,12,16,30,3.61,69.36,25.21,99150
2009,7,12,17,30,3.5300000000000002,60.35,26.82,99100
2009,7,12,18,30,3.25,62.14,27.32,99050
2009,7,12,19,30,3.22,68.54,26.69,98960
2009,7,12,20,30,8.33,94.24,22.04,99030
2009,7,12,21,30,6.29,89.93,22.02,98930
2009,7,12,22,30,4.3100000000000005,81.69,23.42,98930
2009,7,12,23,30,3.21,79.34,24.16,98880
2009,7,13,0,30,1.8900000000000001,80.97,24.23,98820
2009,7,13,1,30,2.5100000000000002,91.02,23.89,98820
2009,7,13,2,30,2.88,93.24,23.45,98870
2009,7,13,3,30,2.48,93.11,22.88,98890
2009,7,13,4,30,2.99,93.35000000000001,22.8,98880
2009,7,13,5,30,2.59,95.8,22.17,98920
2009,7,13,6,30,3.22,96.03,21.71,98880
2009,7,13,7,30,3.8200000000000003,96.67,21,98910
2009,7,13,8,30,3.02,97.60000000000001,20.5,98940
2009,7,13,9,30,4.43,98.10000000000001,20.16,98910
2009,7,13,10,30,4.37,97.53,19.6,98940
2009,7,13,11,30,4.55,95.83,18.82,98970
2009,7,13,12,30,3.33,98.59,17.59,98980
2009,7,13,13,30,3.84,98.54,17.94,98990
2009,7,13,14,30,3.7800000000000002,77.77,20.76,98990
2009,7,13,15,30,4.0200000000000005,54.6,23.67,99030
2009,7,13,16,30,3.98,48.620000000000005,25.01,99000
2009,7,13,17,30,3.0300000000000002,49.32,25.810000000000002,98980
2009,7,13,18,30,3.5100000000000002,48.17,26.740000000000002,98940
2009,7,13,19,30,4.1,47.4,27.35,98890
2009,7,13,20,30,4.1,46.7,27.84,98870
2009,7,13,21,30,3.68,46.89,28.2,98850
2009,7,13,22,30,3.81,46.53,28.37,98840
2009,7,13,23,30,4.54,48.93,28.26,98820
2009,7,14,0,30,5.54,61.690000000000005,27.86,98810
2009,7,14,1,30,6.83,66.45,27.22,98820
2009,7,14,2,30,8.040000000000001,77.39,26.75,98820
2009,7,14,3,30,6.9,79.65,25,98830
2009,7,14,4,30,8.66,78.77,24.21,98820
2009,7,14,5,30,8.1,74.9,23.54,98850
2009,7,14,6,30,8.14,73.39,22.93,98910
2009,7,14,7,30,7.86,76.21000000000001,22.3,98910
2009,7,14,8,30,7.44,80.2,22.28,98930
2009,7,14,9,30,7.44,76.67,21.62,98940
2009,7,14,10,30,8.02,75.51,19.990000000000002,98960
2009,7,14,11,30,8.41,76.10000000000001,19.330000000000002,98980
2009,7,14,12,30,7.21,69.15,19.68,99000
2009,7,14,13,30,6.7,67.69,20.97,99010
2009,7,14,14,30,6.76,60.09,22.84,99000
2009,7,14,15,30,8.17,51.07,25.2,98990
2009,7,14,16,30,8.69,49.01,26.490000000000002,98940
2009,7,14,17,30,8.89,47.47,27.41,98900
2009,7,14,18,30,8.82,46.78,28.25,98840
2009,7,14,19,30,8.46,49.14,28.94,98770
2009,7,14,20,30,8.98,49.29,29.560000000000002,98730
2009,7,14,21,30,8.870000000000001,49.53,29.97,98690
2009,7,14,22,30,9.09,50.97,30.240000000000002,98640
2009,7,14,23,30,8.35,54.36,30.19,98620
2009,7,15,0,30,9.69,59.38,29.84,98590
2009,7,15,1,30,10.790000000000001,59.71,29.060000000000002,98590
2009,7,15,2,30,10.69,59.38,28.44,98590
2009,7,15,3,30,10.9,60.02,27.94,98550
2009,7,15,4,30,10.39,62.36,27.5,98550
2009,7,15,5,30,10.790000000000001,65.37,26.95,98520
2009,7,15,6,30,9.540000000000001,75.14,26.54,98550
2009,7,15,7,30,9.09,71.58,26.330000000000002,98530
2009,7,15,8,30,6.86,80.68,25.580000000000002,98560
2009,7,15,9,30,8.24,76.7,25.740000000000002,98570
