,onwind,solar,load
4381,0.077013866,0.865677517,4172.44
4382,0.127534908,0.632229968,4085.36
4383,0.177431401,0.621895787,4036.51
4384,0.239239937,0.512231802,3858.9
4385,0.362427964,0.284814701,3751.75
4386,0.393011438,0.117959022,3512.77
4387,0.38729409,0.032017584,3319.23
4388,0.50678718,0.001943074,3139.44
4389,0.568841153,0,3008.5
4390,0.580754224,0,2801.84
4391,0.591966863,0,2548.26
4392,0.594887891,0,2365.46
4393,0.613874185,0,2231.57
4394,0.593147246,0,2165.53
4395,0.538157872,0,2131.55
4396,0.534205923,0,2164.22
4397,0.509759882,0.001761767,2248.61
4398,0.527955288,0.049612123,2507.24
4399,0.332276817,0.08205657,3027.95
4400,0.349171881,0.055080338,3473.94
4401,0.364373929,0.083268857,3787.87
4402,0.330181206,0.167490586,4002.53
4403,0.413106464,0.255465011,4160.37
4404,0.471901652,0.298577456,4204.07
4405,0.412561639,0.401729049,4044.27
4406,0.424490973,0.38104352,3678.99
4407,0.508737888,0.282577211,3571.81
4408,0.573840997,0.221553047,3465.12
4409,0.601799554,0.226233317,3223.18
4410,0.553204753,0.180057089,3044.71
4411,0.52238375,0.05055146,2869.61
4412,0.506341156,0.000660871,2831.35
4413,0.410683917,0,2756.71
4414,0.453703455,0,2554.66
4415,0.563501778,0,2307.72
4416,0.507853887,0,2134.98
4417,0.353912232,0,2005.8
4418,0.321582565,0,1931.69
4419,0.266271185,0,1924.03
4420,0.243849503,0,1976.57
4421,0.196925416,0.00414689,2092.23
4422,0.104096245,0.101097671,2324.57
4423,0.041990568,0.35451626,2705.9
4424,0.031234639,0.44297974,3058.45
4425,0.041095258,0.647115916,3348.51
4426,0.088090079,0.696684057,3543.81
4427,0.16757939,0.669493348,3687.72
4428,0.250431403,0.724541238,3759.93
4429,0.31411339,0.803353349,3682.16
4430,0.331523196,0.795680267,3538.29
4431,0.397110864,0.823515688,3312.25
4432,0.477112791,0.788201608,3286.13
4433,0.470818751,0.538332109,3262.06
4434,0.421922917,0.229628288,3060.04
4435,0.510550102,0.057781615,2895.73
4436,0.681493588,0.003525332,2830.27
4437,0.690902207,0,2772.58
4438,0.707710628,0,2552.48
4439,0.672287322,0,2312.91
4440,0.623394345,0,2127.37
4441,0.474920159,0,2009.42
4442,0.296289099,0,1916.95
4443,0.346150536,0,1908.84
4444,0.463417678,0,1961.24
4445,0.455176892,0.01718014,2060.9
4446,0.506081796,0.291620049,2329.61
4447,0.396813619,0.725550051,2795.25
4448,0.314568272,0.888744124,3170.55
4449,0.248483906,0.938533436,3382.88
4450,0.213515181,0.950433854,3550.38
4451,0.226718024,0.945150024,3724.84
4452,0.234062329,0.93628347,3855.15
4453,0.290317024,0.934479739,3838.7
4454,0.353096096,0.934174358,3782.33
4455,0.348603795,0.932645783,3767.13
4456,0.395640849,0.91447669,3672.84
4457,0.419370702,0.862355487,3615.59
4458,0.389638547,0.700749607,3420.85
4459,0.512715619,0.280817867,3212.49
4460,0.736346619,0.016300524,3045.1
4461,0.778444373,0,2965.55
4462,0.783944945,0,2748.01
4463,0.77461287,0,2524.79
4464,0.763910883,0,2336.33
4465,0.752828252,0,2218.17
4466,0.729793134,0,2124.11
4467,0.667904533,0,2101.83
4468,0.579524409,0,2125
4469,0.424812529,0.012294746,2221.8
4470,0.254699142,0.237698789,2404.39
4471,0.133589081,0.61063259,2719.53
4472,0.035784556,0.74019695,2881.31
4473,0.013803621,0.64046088,2979.96
4474,0.053414332,0.693454252,3085.35
4475,0.108631485,0.714530703,3195.94
4476,0.196733586,0.709659288,3182.52
4477,0.288326479,0.715400004,3179.49
4478,0.386250966,0.459235054,3127.57
4479,0.555925767,0.393226795,2952.69
4480,0.668236452,0.678395204,2895.1
4481,0.753673378,0.569848916,2945.78
4482,0.709384696,0.49563493,2835.32
4483,0.663072576,0.134396714,2747.79
4484,0.708418192,0.006130153,2663.37
4485,0.731644851,0,2497.88
4486,0.707018021,0,2239.16
4487,0.664527908,0,1965.99
4488,0.630760274,0,1788.73
4489,0.635335841,0,1634
4490,0.664551998,0,1514.42
4491,0.638320312,0,1456.34
4492,0.48072432,0,1439.58
4493,0.267024452,0.010665926,1439.71
4494,0.09641893,0.220354729,1555.03
4495,0.023773668,0.605672031,1771.83
4496,0.007674987,0.775586642,1993.67
4497,0.009341947,0.841754404,2092.49
4498,0.017153772,0.864001804,2143.38
4499,0.021014135,0.863275644,2176.36
4500,0.042837135,0.705047647,2228.58
4501,0.055106718,0.797910356,2281.16
4502,0.080629897,0.779329387,2320.69
4503,0.120343852,0.329023428,2409.68
4504,0.098789961,0.115651979,2496.07
4505,0.090801289,0.092260529,2496.04
4506,0.219256791,0.042631196,2524.61
4507,0.356293419,0.011969368,2439.51
4508,0.30867704,0.000152208,2375.4
4509,0.24259269,0,2275.32
4510,0.348583291,0,2033.76
4511,0.266945331,0,1770.59
4512,0.110648272,0,1619.37
4513,0.017454103,0,1444.95
4514,0.060988778,0,1385.88
4515,0.133539206,0,1347.17
4516,0.1366397,0,1309.64
4517,0.142337619,0.000487978,1337.29
4518,0.137066203,0.019150626,1353.98
4519,0.346673985,0.095068523,1565.98
4520,0.021793576,0.483321764,1849.98
4521,0.02484867,0.42958498,2047.09
4522,0.030557776,0.746794807,2112.98
4523,0.158504488,0.712011383,2174.53
4524,0.12492874,0.700466633,2288.55
4525,0.194908848,0.595167085,2323.43
4526,0.172472504,0.452116502,2362.38
4527,0.218451957,0.234191807,2453.97
4528,0.297641262,0.108854319,2429.43
4529,0.301901784,0.076756809,2479.81
4530,0.309717976,0.064929525,2442.54
4531,0.253088681,0.028626079,2344.73
4532,0.2393956,0.000927856,2310.8
4533,0.275467929,0,2239.31
4534,0.387694128,0,2019.48
4535,0.373072846,0,1753.21
4536,0.327541658,0,1573.38
4537,0.306195639,0,1599.87
4538,0.218241371,0,1560.73
4539,0.071097621,0,1556.2
4540,0.018267772,0,1582.89
4541,0.102055268,0.007073068,1660.22
4542,0.22188683,0.178785709,1940.96
4543,0.208759776,0.565564917,2357.64
4544,0.203452613,0.819538789,2706.2
4545,0.188211286,0.904396688,2989.33
4546,0.23325656,0.932818892,3170.56
4547,0.255992077,0.933226021,3311.31
4548,0.314238328,0.92641114,3502.65
4549,0.339915879,0.925303162,3499.41
4550,0.386696924,0.925392944,3439.38
4551,0.459888703,0.924649835,3395.47
4552,0.476760771,0.91139787,3395.42
4553,0.430521863,0.856438569,3343.67
4554,0.447798645,0.696539418,3141.92
4555,0.463862989,0.275092363,2949.11
4556,0.619301617,0.015576254,2781.86
4557,0.656390035,0,2635.07
4558,0.69165138,0,2389.84
4559,0.643874304,0,2137.38
4560,0.596039028,0,1960.95
4561,0.508815668,0,1830.55
4562,0.377345229,0,1754.41
4563,0.286855956,0,1732.2
4564,0.261116131,0,1764.74
4565,0.200660947,0.01344718,1822.61
4566,0.110576864,0.268948794,2105.28
4567,0.02920469,0.708615461,2573.16
4568,0.002616026,0.869097995,2963.1
4569,0.000695022,0.913160739,3241.98
4570,0.017042176,0.923245711,3435.99
4571,0.019028127,0.918656055,3656.45
4572,0.082022642,0.910019475,3777.44
4573,0.121216718,0.908827336,3762.85
4574,0.176170888,0.906513524,3750.05
4575,0.271054121,0.901875523,3721.01
4576,0.314340298,0.87621321,3652.01
4577,0.355518507,0.810253176,3608.31
4578,0.410745499,0.638065533,3452.72
4579,0.38047338,0.235986973,3306.93
4580,0.44648518,0.011888751,3155.55
4581,0.51256492,0,3025.33
4582,0.526833657,0,2764.64
4583,0.55124965,0,2520.77
4584,0.564326191,0,2325.08
4585,0.518159094,0,2137.63
4586,0.521193303,0,2029.9
4587,0.509894264,0,1994.19
4588,0.503007349,0,2004.28
4589,0.537118289,0.007187421,2062.03
4590,0.529745519,0.186307844,2284.55
4591,0.373273056,0.557974254,2693.89
4592,0.29827772,0.738699659,3088.83
4593,0.238937034,0.822633782,3319.35
4594,0.21274046,0.85766452,3460.05
4595,0.219409613,0.871926428,3578.76
4596,0.234442563,0.872567276,3688.53
4597,0.326427687,0.871554954,3676.67
4598,0.473708548,0.805722933,3617.87
4599,0.624072525,0.79090279,3575.08
4600,0.673971438,0.793503721,3440.47
4601,0.733226128,0.721676281,3262.86
4602,0.765044689,0.411328576,3044.98
4603,0.776730163,0.132460816,2861.56
4604,0.798366946,0.003543181,2743.63
4605,0.800627086,0,2627.58
4606,0.80424638,0,2384.87
4607,0.803388484,0,2130.33
4608,0.803332089,0,1960.69
4609,0.802036828,0,1818.22
4610,0.80478168,0,1740.29
4611,0.80291996,0,1729.1
4612,0.779161637,0,1763.06
4613,0.759992084,0.004116592,1775.76
4614,0.762803677,0.15328789,1960.94
4615,0.740597254,0.451654581,2278.78
4616,0.596869068,0.712216372,2543.9
4617,0.453392313,0.859859076,2829.9
4618,0.374481341,0.859937592,2971.64
4619,0.359645842,0.816498775,3025
4620,0.39185443,0.858208321,3182.42
4621,0.490084399,0.890728624,3212.53
4622,0.549208385,0.888473998,3199.84
4623,0.567365138,0.88546828,3204.52
4624,0.59448022,0.72933721,3127.16
4625,0.656940289,0.76929683,3035.64
4626,0.664517331,0.620109712,2906.06
4627,0.68959326,0.212365297,2762.68
4628,0.669025145,0.011327553,2646.1
4629,0.639892426,0,2515.14
4630,0.574672015,0,2271.44
4631,0.638872765,0,2024.54
4632,0.679309681,0,1824.55
4633,0.710863844,0,1703.33
4634,0.687959418,0,1634.37
4635,0.664608783,0,1619.24
4636,0.64763067,0,1678.67
4637,0.581069767,0.010012094,1735
4638,0.55727845,0.236676606,2013.38
4639,0.37781708,0.624612955,2430.03
4640,0.312420261,0.529197539,2794.79
4641,0.38544266,0.353430022,3075.93
4642,0.461108138,0.349590142,3247.24
4643,0.477011263,0.530668468,3362.65
4644,0.48973467,0.622426813,3416.21
4645,0.487466047,0.647612522,3390.99
4646,0.51604428,0.865362397,3266.64
4647,0.466191458,0.924606699,3283.75
4648,0.440129489,0.909209682,3273.9
4649,0.514924633,0.849595699,3241.19
4650,0.560492918,0.644116807,3054.81
4651,0.488194749,0.188093927,2861.84
4652,0.746429022,0.011785439,2714.94
4653,0.776394042,0,2586.66
4654,0.799192233,0,2356.52
4655,0.739946084,0,2092.35
4656,0.724522089,0,1916.13
4657,0.787169519,0,1748.69
4658,0.773219504,0,1664.36
4659,0.769786788,0,1651.22
4660,0.781257349,0,1642.59
4661,0.730678546,0.011646698,1633.25
4662,0.738393349,0.269340262,1706.63
4663,0.65592323,0.748592752,1863.27
4664,0.677129752,0.927294242,2068.3
4665,0.713180191,0.975610605,2254.89
4666,0.67220404,0.980121382,2500.86
4667,0.692497905,0.964537593,2598.36
4668,0.617669567,0.946839291,2706.55
4669,0.521798333,0.936743249,2822.65
4670,0.442709574,0.900985357,2882.25
4671,0.409738154,0.736608283,2954.75
4672,0.308457486,0.42327145,3004.08
4673,0.263917397,0.73201039,3044.85
4674,0.288746096,0.69690085,2996.87
4675,0.250646062,0.268291975,2935.15
4676,0.293731948,0.01280388,2901.83
4677,0.318763642,0,2845.59
4678,0.324107515,0,2615.68
4679,0.371132651,0,2349.37
4680,0.463305413,0,2077.93
4681,0.591459333,0,1741.4
4682,0.652333216,0,1646.73
4683,0.696693343,0,1580.71
4684,0.658615865,0,1550.82
4685,0.685542756,0.009051668,1582.26
4686,0.604289918,0.235893227,1499.42
4687,0.283572153,0.687135247,1590.51
4688,0.184202333,0.866800564,1764.5
4689,0.134321257,0.915703354,1879.58
4690,0.066908928,0.921593751,1890.87
4691,0.084990182,0.89311235,1844.62
4692,0.098724661,0.741333616,1881.33
4693,0.125853924,0.766424086,2008.09
4694,0.120717549,0.56508376,2209.48
4695,0.161154582,0.578909734,2296.24
4696,0.259206528,0.740457269,2438.94
4697,0.338562233,0.757848468,2597.05
4698,0.420106126,0.536981065,2554.08
4699,0.424651536,0.15614562,2524.28
4700,0.531522374,0.00831008,2499.43
4701,0.524992454,0,2435.13
4702,0.476767838,0,2240.06
4703,0.379900762,0,2025.92
4704,0.300442523,0,1880.11
4705,0.286708338,0,1910.87
4706,0.279681195,0,1890.82
4707,0.257894981,0,1852.24
4708,0.283983494,0,1864.6
4709,0.255524897,0.00736554,1959.34
4710,0.182419098,0.215965597,2224.61
4711,0.037986517,0.633857302,2706.68
4712,0.007207345,0.750306719,3090.17
4713,0.001445114,0.855812468,3381.85
4714,0.000671858,0.830112909,3591.38
4715,0.011692352,0.854576157,3755.24
4716,0.039758635,0.821006459,3881.45
4717,0.100185752,0.731337427,3891.48
4718,0.126369612,0.651734599,3832.97
4719,0.187190566,0.49851791,3790.14
4720,0.294439532,0.378146299,3756.7
4721,0.376300581,0.216755109,3555.17
4722,0.466436144,0.24565649,3254.37
4723,0.4856433,0.101103347,3057.65
4724,0.599345935,0.005945037,2956.55
4725,0.602055058,0,2905.28
4726,0.641116321,0,2705.8
4727,0.708889547,0,2501.09
4728,0.748012297,0,2315.41
4729,0.759609791,0,2165.44
4730,0.766594446,0,2116.52
4731,0.757807101,0,2065.44
4732,0.764566208,0,2074.45
4733,0.762302643,0.007453556,2145.84
4734,0.747723163,0.223443859,2377.04
4735,0.589990926,0.673296356,2830.54
4736,0.426486376,0.858392972,3242.42
4737,0.41470998,0.91371799,3570.19
4738,0.412813121,0.927095815,3789.95
4739,0.448177744,0.922774553,3853.22
4740,0.508559017,0.914459668,3898.19
4741,0.584011324,0.910981899,3837.33
4742,0.60264241,0.908738378,3481.62
4743,0.675157002,0.903491164,3029.57
4744,0.720121498,0.880487582,2761
4745,0.765675363,0.822679801,2697.17
4746,0.762297081,0.577558809,2601.15
4747,0.762498231,0.184111835,2498.43
4748,0.796646083,0.007493932,2432.86
4749,0.798282134,0,2396.22
4750,0.80036873,0,2211.73
4751,0.80365741,0,1970.73
4752,0.803300123,0,1800.72
4753,0.799920292,0,1688.13
4754,0.798987244,0,1651.89
4755,0.797394022,0,1625.11
4756,0.7908048,0,1657.86
4757,0.788921876,0.004233501,1700.94
4758,0.790031023,0.167057209,1967.48
4759,0.732352989,0.564656479,2363.61
4760,0.60606993,0.763240245,2709.82
4761,0.556165155,0.842581517,2951.1
4762,0.503417085,0.869954016,3110.89
4763,0.501748986,0.869320206,3237.47
4764,0.510595097,0.859099684,3387.12
4765,0.54919274,0.778206166,3433.13
4766,0.565254646,0.587872464,3280.03
4767,0.708625772,0.393330905,3189.71
4768,0.742163133,0.187579245,3166.42
4769,0.697230529,0.194175667,3257.26
4770,0.69309723,0.086342323,3180.41
4771,0.623065242,0.012937556,2963.23
4772,0.616664312,0.000375361,2817.88
4773,0.56592732,0,2710.64
4774,0.353863814,0,2403.76
4775,0.154905594,0,2117.81
4776,0.159748628,0,1911.76
4777,0.300428875,0,1771.44
4778,0.414427923,0,1685.49
4779,0.416862,0,1633.47
4780,0.293248142,0,1644.62
4781,0.157480566,0.001185828,1705.25
4782,0.133792642,0.099998966,1967.9
4783,0.096998825,0.458852554,2366.78
4784,0.059856277,0.703975591,2695.18
4785,0.098426301,0.79578335,2884.2
4786,0.112305444,0.83722909,3014.83
4787,0.111143811,0.862868724,3103.13
4788,0.07737783,0.855528536,3185
4789,0.08390574,0.845421218,3195.27
4790,0.087522745,0.810289041,3178.32
4791,0.112335158,0.612411711,3123.76
4792,0.12388545,0.718719101,3137.18
4793,0.137932571,0.658963683,3156.31
4794,0.163808044,0.443683455,3011.15
4795,0.239895311,0.123862277,2823.82
4796,0.423169912,0.003395453,2651.15
4797,0.510248658,0,2516.07
4798,0.392161601,0,2278.25
4799,0.256548302,0,2034.65
4800,0.182084605,0,1841.24
4801,0.062995954,0,1718.28
4802,0.011113685,0,1651.08
4803,0.022218293,0,1645.24
4804,0.01073725,0,1690.7
4805,0.002921834,0.001808181,1751.69
4806,0.003813768,0.126382512,2019.48
4807,0.003553602,0.471571663,2455.76
4808,0.000117474,0.685877878,2817.94
4809,0.000728315,0.787352744,3108.85
4810,0.016610427,0.833026235,3243.74
4811,0.079531316,0.849031085,3246.44
4812,0.25603514,0.849147285,3334.88
4813,0.274758889,0.845021338,3435.08
4814,0.289392331,0.829019642,3289.99
4815,0.404136362,0.782384147,3155.47
4816,0.453033804,0.760932999,3129.2
4817,0.454566988,0.617960295,3106.75
4818,0.423280201,0.468296396,2976.43
4819,0.371625432,0.100386364,2765.38
4820,0.423408517,0.00202841,2588.54
4821,0.538491244,0,2468.14
4822,0.492108164,0,2245.17
4823,0.457684467,0,2010.97
4824,0.438662338,0,1864.28
4825,0.394179577,0,1720.86
4826,0.398466706,0,1615.88
4827,0.344160744,0,1585.44
4828,0.374229415,0,1571.68
4829,0.423483952,0.000556521,1600.67
4830,0.443580496,0.068040166,1678.31
4831,0.418055091,0.274619899,1917.07
4832,0.368487795,0.57353224,2151.28
4833,0.407479144,0.735491538,2305.35
4834,0.47416068,0.80186754,2388.91
4835,0.620984816,0.840419483,2411.95
4836,0.69003613,0.84469204,2469.68
4837,0.743514417,0.84455718,2503.95
4838,0.750623646,0.845176965,2459.27
4839,0.792446249,0.832587793,2428.13
4840,0.798632195,0.788459195,2405.53
4841,0.799858378,0.679691257,2389.59
4842,0.800948831,0.479952656,2284.44
4843,0.796313389,0.139063262,2185.35
4844,0.803884489,0.003000277,2188.32
4845,0.804388774,0,2121.57
4846,0.803897548,0,1923.88
4847,0.802374161,0,1723.05
4848,0.802576128,0,1624.43
4849,0.796382585,0,1503.68
4850,0.786150627,0,1472.88
4851,0.771468909,0,1470.22
4852,0.749320792,0,1496.42
4853,0.72796329,0.001631992,1597.16
4854,0.688409729,0.122084474,1476.79
4855,0.458705354,0.47193287,1565.58
4856,0.325407616,0.701872995,1750.06
4857,0.36485891,0.792150966,1878.84
4858,0.32129242,0.828406466,1909.36
4859,0.317609293,0.838417022,2011.69
4860,0.35002686,0.836044246,2204.78
4861,0.369904014,0.831759708,2286.86
4862,0.455070346,0.815268304,2324.48
4863,0.42998403,0.802730342,2287.77
4864,0.448599279,0.762369965,2226.93
4865,0.404396281,0.654161774,2192.61
4866,0.271038119,0.46203936,2160.25
4867,0.227179595,0.140565114,2110.92
4868,0.19308987,0.003435753,2128.16
4869,0.202740055,0,2153.76
4870,0.112193918,0,1987.37
4871,0.089850154,0,1785.49
4872,0.0565754,0,1678.95
4873,0.017598812,0,1751.19
4874,0.0117372,0,1756.34
4875,0.028668739,0,1759.72
4876,0.098512789,0,1813.29
4877,0.113014456,0.000606472,1958.09
4878,0.102122633,0.105864279,2173.2
4879,0.040189233,0.390845302,2482.24
4880,0.006191058,0.643858701,2665.04
4881,0.000151594,0.742145129,2796.23
4882,0.008286484,0.714132033,2912.5
4883,0.01564151,0.66075809,3065.87
4884,0.017893823,0.706728366,3156.32
4885,0.056013234,0.71493668,3073.66
4886,0.133972832,0.580877277,3096.37
4887,0.233065189,0.354844046,3155.35
4888,0.298449691,0.421489698,3168.74
4889,0.43056807,0.562971047,3118.97
4890,0.695321677,0.426266992,2992.42
4891,0.562708718,0.120769954,2820.48
4892,0.358036695,0.002193202,2768.67
4893,0.365989073,0,2695.33
4894,0.487168605,0,2442.32
4895,0.52246578,0,2182.05
4896,0.472045096,0,2049.87
4897,0.394383606,0,1949.66
4898,0.260945007,0,1862.51
4899,0.138324723,0,1884.64
4900,0.080424921,0,1902.22
4901,0.057191767,0.000796111,2039.74
4902,0.043331762,0.094348264,2240.89
4903,0.056264689,0.287972857,2615.72
4904,0.124229391,0.25876659,2952.24
4905,0.228930695,0.197033244,3173.55
4906,0.265207836,0.254785627,3308.07
4907,0.568614293,0.223367673,3438.9
4908,0.176616876,0.352415338,3525.99
4909,0.111321573,0.270991494,3560.84
4910,0.129378694,0.481139054,3407.85
4911,0.070733752,0.395007573,3307.05
4912,0.106659806,0.251614099,3234.25
4913,0.268094007,0.412047047,3209.37
4914,0.28259679,0.409939481,3113.45
4915,0.177643374,0.136273371,2949.17
4916,0.240347149,0.00268662,2826.11
4917,0.272615966,0,2726.91
4918,0.261540188,0,2521.3
4919,0.308712088,0,2272.69
4920,0.283363725,0,2108.96
4921,0.28661087,0,1997.26
4922,0.300362192,0,1994.38
4923,0.308025764,0,1975.68
4924,0.31282182,0,1993.09
4925,0.324950545,0.000378957,2130.55
4926,0.356809252,0.099156815,2318.31
4927,0.381950875,0.162373956,2562.43
4928,0.383101751,0.33087913,2745.17
4929,0.419470942,0.46630148,2905.67
4930,0.374568606,0.455233686,2997.91
4931,0.420191,0.503809506,3064.07
4932,0.438774792,0.55139507,3101.5
4933,0.599521616,0.541531888,3123.14
4934,0.634562739,0.248522151,3041.23
4935,0.618057532,0.149962035,2970.33
4936,0.645655762,0.141464917,2942.75
4937,0.469704381,0.079609352,2914.96
4938,0.303007684,0.050185716,2751.39
4939,0.192974093,0.017932431,2600.54
4940,0.207323249,0.000184192,2548.7
4941,0.508459331,0,2477.67
4942,0.464572436,0,2300.48
4943,0.367791053,0,2041.79
4944,0.359389972,0,1872.85
4945,0.248622873,0,1766.82
4946,0.123414105,0,1710.48
4947,0.141005256,0,1711.02
4948,0.150867199,0,1751.07
4949,0.136243058,0.001338335,1847.89
4950,0.161788002,0.142163963,2082.34
4951,0.064952145,0.421590076,2453.77
4952,0.059860878,0.571641725,2691.46
4953,0.054846513,0.676024513,2853.81
4954,0.103923367,0.909990201,2977.49
4955,0.091913015,0.903318504,3124.48
4956,0.135145687,0.892982977,3246.53
4957,0.210051741,0.891764496,3348.15
4958,0.284288371,0.895329761,3346.15
4959,0.357225191,0.896282756,3323.1
4960,0.446353655,0.87350014,3327.13
4961,0.523513993,0.486816535,3269.64
4962,0.55830517,0.364962494,3151.54
4963,0.654998743,0.141579295,3007.6
4964,0.735223684,0.001846711,2924.98
4965,0.68736052,0,2839.7
4966,0.626742648,0,2621.22
4967,0.385161505,0,2352.61
4968,0.245278416,0,2167.79
4969,0.213560974,0,2027.09
4970,0.287706276,0,1935.39
4971,0.355045427,0,1915.4
4972,0.42054949,0,1960.51
4973,0.470688915,0.002326006,2047.51
4974,0.450975118,0.187112801,2281.63
4975,0.313558451,0.661397738,2746.94
4976,0.285778637,0.880904554,3161.82
4977,0.274539167,0.929789981,3425.78
4978,0.256635412,0.933854686,3610.91
4979,0.248959625,0.918741576,3761.26
4980,0.268782583,0.902794275,3814.7
4981,0.296265017,0.894186985,3738.62
4982,0.292845351,0.892787561,3643.11
4983,0.280706507,0.893852027,3340.17
4984,0.254029523,0.803016902,3125.05
4985,0.255967602,0.635179611,3047.33
4986,0.239179922,0.485145313,2794.54
4987,0.229015118,0.115927227,2608.59
4988,0.293236753,0.002091171,2513.36
4989,0.245857523,0,2422.26
4990,0.186675493,0,2212.81
4991,0.111473363,0,1989.72
4992,0.120261888,0,1830.41
4993,0.089561078,0,1689.63
4994,0.093938413,0,1617.32
4995,0.14474044,0,1603.86
4996,0.164871987,0,1607.49
4997,0.210536434,6.13E-05,1622.4
4998,0.234745642,0.037331426,1683.79
4999,0.144817481,0.340019755,1919.93
5000,0.063458571,0.548354517,2177.59
5001,0.051190374,0.731667084,2345.22
5002,0.031504144,0.731507812,2494.49
5003,0.033734758,0.74124889,2632.72
5004,0.047631265,0.771357732,2720.05
5005,0.094533761,0.7205559,2769.32
5006,0.130883753,0.649372261,2849.37
5007,0.164253932,0.325096451,2920.39
5008,0.277078406,0.307884331,2933.51
5009,0.356119821,0.30588735,2889.78
5010,0.382884737,0.057287706,2839.68
5011,0.401462284,0.013793002,2764.16
5012,0.475158181,0,2759.7
5013,0.49678059,0,2701.5
5014,0.496211381,0,2467.02
5015,0.494870573,0,2196.5
5016,0.457767675,0,1991.18
5017,0.447314452,0,1773.55
5018,0.419458514,0,1691.68
5019,0.412161257,0,1620.93
5020,0.408838532,0,1574.25
5021,0.418546608,0,1606.29
5022,0.416222914,0.01656557,1528.77
5023,0.402294571,0.166821485,1700.98
5024,0.366334101,0.254473474,1946.87
5025,0.344351043,0.329588095,2119.12
5026,0.404972141,0.305534059,2172.4
5027,0.420126174,0.468828426,2219.74
5028,0.439859932,0.611544482,2293.8
5029,0.43215308,0.579738988,2422.71
5030,0.4885655,0.535993227,2498.74
5031,0.547874729,0.571787976,2536.53
5032,0.643836964,0.533641697,2539.63
5033,0.622268876,0.282090228,2567.96
5034,0.675581167,0.156278193,2533.88
5035,0.51878005,0.018933328,2453.01
5036,0.237169885,0,2439.4
5037,0.511886721,0,2388.78
5038,0.697769252,0,2182.94
5039,0.641722295,0,1926.7
5040,0.661190688,0,1752.35
5041,0.686238349,0,1782.09
5042,0.701944828,0,1742.13
5043,0.674230267,0,1700.39
5044,0.653021311,0,1722.71
5045,0.672325814,4.55E-05,1794.02
5046,0.671393664,0.142885949,2035.09
5047,0.609466315,0.584516179,2442.28
5048,0.533417287,0.811288687,2767.06
5049,0.521608209,0.878648565,3025.51
5050,0.482279101,0.911880188,3085.52
5051,0.497030883,0.903134,3094.6
5052,0.485627355,0.890315976,3119.94
5053,0.477624215,0.885573051,3064.05
5054,0.509979135,0.89127167,2918.59
5055,0.540208535,0.895112991,2777.39
5056,0.573007416,0.883759767,2688.36
5057,0.578213859,0.8320365,2717.47
5058,0.543097213,0.628316348,2607.92
5059,0.482630712,0.184759317,2485.44
5060,0.583494333,0.002695856,2354.03
5061,0.619993193,0,2267.75
5062,0.615260013,0,2068.41
5063,0.531039088,0,1831.66
5064,0.471318693,0,1695.62
5065,0.491299207,0,1599.88
5066,0.402880132,0,1551.62
5067,0.338950436,0,1558.85
5068,0.220171074,0,1609.49
5069,0.189938599,0,1685.75
5070,0.129011903,0.157024819,1906.81
5071,0.109406424,0.604942929,2340.75
5072,0.012933367,0.833484705,2694.25
5073,0.0025121,0.885163016,2947.39
5074,0.016588665,0.893341651,3086.13
5075,0.036251297,0.881924927,3191.14
5076,0.049724094,0.87213009,3245.24
5077,0.088004233,0.871631158,3309.18
5078,0.113923402,0.878096066,3243.45
5079,0.146414728,0.88212625,3145.42
5080,0.220975829,0.832031345,3070.99
5081,0.32776474,0.663413729,3000.82
5082,0.440070623,0.53185031,2797.58
5083,0.416393882,0.14554628,2601.44
5084,0.621175298,0.001081639,2561.94
5085,0.642723043,0,2507.76
5086,0.681780018,0,2272.49
5087,0.689931764,0,2014.05
5088,0.696170179,0,1869.35
5089,0.65092366,0,1770.43
5090,0.598679835,0,1722.07
5091,0.498816658,0,1718.4
5092,0.47173542,0,1774.52
5093,0.457587464,0,1889.08
5094,0.401298403,0.128630664,2082.5
5095,0.212784267,0.544280025,2473.7
5096,0.10383919,0.800085221,2724.41
5097,0.069349292,0.858391123,2944.07
5098,0.075574676,0.867744249,3023.73
5099,0.104210209,0.860290845,3244.54
5100,0.156912326,0.734513336,3454.91
5101,0.191897477,0.721342219,3437.55
5102,0.282405911,0.751126994,3222.52
5103,0.368766485,0.582177231,3164.09
5104,0.562557248,0.43236388,3312.32
5105,0.744173562,0.527677001,3393.46
5106,0.706662161,0.33367261,3227.2
5107,0.624420056,0.07813995,3025.28
5108,0.550948171,0.000150979,2954.44
5109,0.607722922,0,2839.27
5110,0.560833958,0,2614.71
5111,0.576936945,0,2351.78
5112,0.607147781,0,2169.57
5113,0.659078264,0,2043.36
5114,0.617089313,0,1983.78
5115,0.518097809,0,1939.12
5116,0.428674813,0,1944.17
5117,0.380589721,0,2044.94
5118,0.273017311,0.12083926,2252.17
5119,0.313777411,0.521489938,2709.22
5120,0.240475285,0.757728123,3116.58
5121,0.213124749,0.864579591,3371.21
5122,0.235243761,0.894352448,3526.41
5123,0.229853094,0.885555171,3664.77
5124,0.245059492,0.884553262,3711.67
5125,0.252828164,0.88181418,3657
5126,0.274157009,0.872662369,3534.49
5127,0.30609407,0.831106943,3423.94
5128,0.354649749,0.816189286,3385.89
5129,0.423810555,0.79867672,3425.44
5130,0.484088728,0.570579388,3220.77
5131,0.486100219,0.147102118,2995.33
